case_id,jurisdiction,domain,damage_type,initial_claim,final_award,iterations,court_level,year,converged,convergence_gap,notes
BD-US-0068,US,tort,compensatory,800000.0,520000.0,1,trial,2020,True,0.0,Motor vehicle negligence; compensatory damages include medical expenses lost wages and non-economic harm per state law.
BD-US-0069,US,tort,emotional_distress,350000.0,175000.0,2,appeal,2016,True,18000.0,IIED claim; Restatement (Second) of Torts §46 standard applied; damages reduced as conduct deemed reckless not intentional.
BD-US-0070,US,tort,punitive,12000000.0,3600000.0,2,appeal,2012,False,980000.0,Product liability; punitive award remitted under State Farm 9:1 ratio ceiling where compensatory was substantial.
BD-US-0071,US,tort,compensatory,150000.0,95000.0,1,trial,2017,True,0.0,Premises liability slip-and-fall; compensatory damages reduced for comparative negligence at 35% plaintiff fault.
BD-US-0072,US,tort,compensatory,4500000.0,2700000.0,2,appeal,2021,True,135000.0,Wrongful death action; economic damages for lost future earnings adjusted by appellate court for discount rate error.
BD-US-0073,US,tort,punitive,800000.0,200000.0,2,appeal,2014,False,65000.0,Defamation by corporation; punitive damages reduced under State Farm single-digit ratio after compensatory remittitur.
BD-US-0074,US,tort,compensatory,650000.0,390000.0,1,trial,2019,True,0.0,Toxic tort exposure; compensatory damages for medical monitoring and diminished property value under Restatement (Second) of Torts.
BD-US-0075,US,tort,emotional_distress,200000.0,120000.0,2,appeal,2023,True,8000.0,NIED claim; Restatement (Second) of Torts §313 zone-of-danger limitation enforced; damages limited to witnessed events.
BD-US-0076,US,tort,punitive,3500000.0,875000.0,2,appeal,2011,False,140000.0,Fraudulent misrepresentation; punitive award remitted to 5:1 ratio under State Farm guideposts; reprehensibility moderate.
BD-US-0077,US,tort,compensatory,1800000.0,1080000.0,2,appeal,2024,True,54000.0,Catastrophic injury; compensatory damages include lifetime care costs; appellate court affirmed present value calculation.
BD-US-0078,US,tort,compensatory,95000.0,62000.0,1,trial,2016,True,0.0,Minor personal injury; compensatory damages reduced for pre-existing condition under eggshell-skull rule limitation.
BD-US-0079,US,tort,punitive,6000000.0,1500000.0,2,supreme,2017,False,380000.0,Supreme Court vacated punitive award; State Farm requires single-digit ratio when compensatory is already substantial.
BD-US-0080,US,tort,compensatory,3200000.0,1920000.0,2,appeal,2022,True,96000.0,Mass tort settlement; compensatory for each plaintiff based on injury severity matrix; convergence after bellwether appeals.
BD-US-0081,US,ip,statutory,75000.0,45000.0,1,trial,2015,True,0.0,Copyright willful infringement; 17 U.S.C. §504(c)(2) statutory damages at $15000 per work for 3 works; court awarded mid-range.
BD-US-0082,US,ip,statutory,45000.0,22500.0,1,trial,2018,True,0.0,Copyright non-willful infringement; 17 U.S.C. §504(c)(1) statutory damages at $7500 per work for 3 works within $750-$30000 range.
BD-US-0083,US,ip,statutory,300000.0,150000.0,2,appeal,2020,False,35000.0,Copyright willful infringement of 2 works; 17 U.S.C. §504(c)(2) max $150000 per work; reduced on appeal for insufficient willfulness proof.
BD-US-0084,US,ip,lost_profits,8500000.0,4250000.0,2,appeal,2016,True,210000.0,Patent infringement; 35 U.S.C. §284 lost profits under Panduit test; affirmed after apportionment of non-infringing features.
BD-US-0085,US,ip,statutory,120000.0,72000.0,1,trial,2022,True,0.0,Trademark counterfeit; 15 U.S.C. §1117 statutory damages elected for 8 counterfeit marks within statutory range.
BD-US-0086,US,ip,attorney_fees,250000.0,175000.0,2,appeal,2019,True,12500.0,Copyright exceptional case; 17 U.S.C. §505 fee award; reduced on appeal for partially successful claim.
BD-US-0087,US,ip,lost_profits,150000000.0,75000000.0,2,appeal,2021,False,8500000.0,Pharmaceutical patent; 35 U.S.C. §284 reasonable royalty rejected in favor of lost profits; reduced for market share uncertainty.
BD-US-0088,US,ip,statutory,60000.0,36000.0,1,trial,2017,True,0.0,Software copyright; 17 U.S.C. §504(c)(1) statutory damages at $12000 per work for 3 works; court found non-willful.
BD-US-0089,US,ip,compensatory,4200000.0,2310000.0,2,appeal,2014,True,115000.0,Trade secret misappropriation; compensatory damages under DTSA for actual loss and unjust enrichment; reduced for overlap.
BD-US-0090,US,ip,statutory,225000.0,135000.0,2,appeal,2023,True,7500.0,Copyright willful infringement; 17 U.S.C. §504(c)(2) $150000 per work for 1 work; reduced as willfulness finding marginal.
BD-US-0091,US,corporate,compensatory,5000000.0,2750000.0,2,appeal,2018,False,310000.0,Derivative suit for breach of fiduciary duty; compensatory damages for corporate waste; reduced for speculative benefit calculations.
BD-US-0092,US,corporate,liquidated_damages,1200000.0,840000.0,1,trial,2021,True,0.0,M&A breakup fee; liquidated damages enforced as reasonable forecast of loss under Delaware law; not a penalty.
BD-US-0093,US,corporate,compensatory,8500000.0,5100000.0,2,appeal,2016,True,255000.0,Securities fraud class action; compensatory damages under SEC Rule 10b-5; reduced for failure to prove loss causation for all trades.
BD-US-0094,US,corporate,compensatory,3500000.0,1925000.0,2,appeal,2019,False,220000.0,Minority shareholder oppression; compensatory for fair value of shares; reduced on appeal for lack of marketability discount.
BD-US-0095,US,corporate,attorney_fees,480000.0,336000.0,1,trial,2024,True,0.0,Delaware derivative suit fee award; lodestar method applied with 1.5x multiplier for exceptional benefit to corporation.
BD-US-0096,US,labor,liquidated_damages,180000.0,360000.0,1,trial,2017,True,0.0,FLSA §216(b) overtime violation; liquidated damages equal to back pay doubled; employer failed good-faith defense.
BD-US-0097,US,labor,compensatory,450000.0,270000.0,2,appeal,2020,True,13500.0,Title VII retaliation; 42 U.S.C. §1981a compensatory and punitive capped at $300000 for employer over 500; reduced on appeal.
BD-US-0098,US,labor,emotional_distress,250000.0,125000.0,2,appeal,2015,False,18000.0,Sexual harassment; Title VII compensatory for emotional distress; 42 U.S.C. §1981a cap applied at employer size tier.
BD-US-0099,US,labor,liquidated_damages,95000.0,190000.0,1,trial,2022,True,0.0,FLSA minimum wage violation; 29 U.S.C. §216(b) liquidated damages doubling back wages; willful violation found.
BD-US-0100,US,labor,compensatory,1200000.0,720000.0,2,appeal,2019,True,36000.0,Wrongful termination under Section 1981; compensatory and punitive uncapped; reduced on appeal for speculative front-pay award.
BD-US-0101,US,contract,compensatory,6398000.0,4415000.0,1,trial,2017,True,0.0,UCC §2-715: buyer recovered consequential damages for lost profits from seller's breach; foreseeability per Hadley v. Baxendale (1854) applied.
BD-US-0102,US,contract,liquidated_damages,1404000.0,925200.0,2,trial,2023,False,187800.0,UCC §2-302: contract clause held unconscionable; damages limited to foreseeable scope under Hadley v. Baxendale foreseeability test.
BD-US-0103,US,contract,lost_profits,5058000.0,3487000.0,1,trial,2023,True,0.0,UCC §2-715(2)(a): consequential damages for lost profits awarded; seller had reason to know buyer's particular requirements.
BD-US-0104,US,contract,compensatory,2212000.0,1027000.0,2,trial,2015,False,363000.0,Hadley v. Baxendale rule applied; damages limited to foreseeable losses arising naturally from breach of supply contract.
BD-US-0105,US,contract,liquidated_damages,9573000.0,5412000.0,1,trial,2013,True,0.0,UCC §2-714: buyer recovered damages for non-conformity; market-price differential under §2-713 plus incidental damages under §2-715(1).
BD-US-0106,US,contract,lost_profits,3596000.0,2022000.0,1,trial,2011,True,0.0,UCC §2-302: liquidated damages clause struck as unconscionable; court awarded actual compensatory damages instead.
BD-US-0107,US,contract,compensatory,7300000.0,3544000.0,3,supreme,2012,False,2580000.0,UCC §2-715(2)(b): damages for personal injury from breach of warranty; proximate cause standard applied per Official Comment.
BD-US-0108,US,contract,liquidated_damages,6189000.0,2199000.0,2,trial,2011,False,1650000.0,Hadley v. Baxendale second rule: special circumstances communicated to seller; consequential damages awarded for lost resale profits.
BD-US-0109,US,contract,lost_profits,8555000.0,3023000.0,1,trial,2024,True,0.0,UCC §2-712 cover plus §2-715 incidental damages; buyer mitigated by purchasing substitute goods in commercially reasonable manner.
BD-US-0110,US,contract,compensatory,6360000.0,3524000.0,1,trial,2016,True,0.0,UCC §2-302(1): court found contract terms unconscionable at time of making; equitable adjustment of damages under §2-302(2).
BD-US-0111,US,contract,liquidated_damages,6705000.0,2811000.0,2,trial,2015,False,1688000.0,UCC §2-715: lost profits from delayed delivery awarded; general requirements foreseeability standard per Comment 3 to §2-715.
BD-US-0112,US,contract,lost_profits,9895000.0,4393000.0,2,appeal,2011,False,1107000.0,Hadley v. Baxendale limitation applied; damages for breach of construction contract limited to ordinary course of events losses.
BD-US-0113,US,contract,compensatory,4018000.0,2706000.0,3,supreme,2016,False,253000.0,UCC §2-714(2): damages measured by difference in value between goods accepted and value if conforming; expert testimony admitted.
BD-US-0114,US,contract,liquidated_damages,9146000.0,4724000.0,1,trial,2017,True,0.0,UCC §2-715(2)(a): damages for lost volume sales awarded; seller had reason to know buyer was retailer dependent on timely delivery.
BD-US-0115,US,contract,lost_profits,7452000.0,3610000.0,2,appeal,2022,False,1917000.0,"UCC §2-302: procedural unconscionability found; contract of adhesion terms voided, damages limited to restitutionary recovery."
BD-US-0116,US,contract,compensatory,5100000.0,3385000.0,1,trial,2013,True,0.0,Hadley v. Baxendale first rule: damages arising naturally from breach awarded; buyer recovered price differential under UCC §2-713.
BD-US-0117,US,contract,liquidated_damages,1537000.0,977500.0,2,trial,2022,False,189500.0,UCC §2-715: incidental damages for inspection and transportation of rejected goods; commercially reasonable charges under §2-715(1).
BD-US-0118,US,contract,lost_profits,2522000.0,1207000.0,3,appeal,2018,False,333000.0,UCC §2-302(1): substantive unconscionability in consumer contract; damages reduced to avoid oppression or surprise to buyer.
BD-US-0119,US,contract,compensatory,4353000.0,2257000.0,3,supreme,2015,False,1085000.0,Hadley v. Baxendale applied to service contract; consequential damages limited to losses within contemplation of parties at formation.
BD-US-0120,US,contract,liquidated_damages,2991000.0,1329000.0,2,trial,2021,False,951000.0,UCC §2-714(3): damages for breach of warranty in commercial context; revocation of acceptance and recovery of purchase price difference.
BD-US-0121,US,tort,compensatory,53060000.0,37130000.0,1,trial,2010,True,0.0,Restatement (Second) of Torts §908(2): punitive damages awarded for reckless indifference to plaintiff's rights; reprehensibility guidepost from State Farm v. Campbell (2003) applied.
BD-US-0122,US,tort,punitive,11230000.0,6230000.0,3,supreme,2017,False,982000.0,"State Farm v. Campbell (2003): punitive damages reduced to 1:1 ratio; $1M compensatory, $25M punitive after trial court remittitur."
BD-US-0123,US,tort,emotional_distress,56760000.0,37944000.0,2,trial,2014,True,2517000.0,"BMW v. Gore (1996): $4M punitive on $4,000 compensatory held unconstitutional; guideposts on reprehensibility and ratio applied."
BD-US-0124,US,tort,statutory,16550000.0,8092000.0,2,trial,2016,False,5466000.0,Restatement (Second) of Torts §908: compensatory damages for physical injury and emotional distress; foreseeability standard applied.
BD-US-0125,US,tort,compensatory,37370000.0,12712000.0,1,trial,2017,True,0.0,State Farm v. Campbell: conduct within single-state boundaries; out-of-state evidence of dissimilar conduct excluded from punitive calculation.
BD-US-0126,US,tort,punitive,22510000.0,12713000.0,2,trial,2017,False,6338000.0,BMW v. Gore: reprehensibility low because economic harm only; ratio of 500:1 held grossly excessive under Due Process Clause.
BD-US-0127,US,tort,emotional_distress,22930000.0,7746000.0,2,trial,2017,False,9789000.0,Restatement (Second) of Torts §908(c): punitive damages require compensatory foundation; some jurisdictions allow nominal damages basis.
BD-US-0128,US,tort,statutory,13270000.0,4323000.0,2,appeal,2017,False,5051000.0,State Farm v. Campbell: single-digit ratio between punitive and compensatory damages typically satisfies due process; 9:1 upper bound.
BD-US-0129,US,tort,compensatory,9738000.0,5138000.0,1,trial,2024,True,0.0,Liebeck v. McDonald's (N.M. 1994): $2.7M punitive reduced to $480K; compensatory $160K for third-degree burns from hot coffee spill.
BD-US-0130,US,tort,punitive,86390000.0,58601000.0,2,trial,2011,True,6000000.0,Grimshaw v. Ford Motor Co. (1981): $125M punitive for Pinto gas tank design; reduced to $3.5M on appeal; reprehensibility found high.
BD-US-0131,US,tort,emotional_distress,10970000.0,6838000.0,2,trial,2023,False,691000.0,Restatement (Second) of Torts §908(2): wealth of defendant considered in punitive assessment; deterrence rationale emphasized.
BD-US-0132,US,tort,statutory,92330000.0,48265000.0,2,trial,2011,False,23222000.0,"State Farm v. Campbell: three guideposts—reprehensibility, ratio to compensatory, comparable civil/criminal penalties—evaluated by court."
BD-US-0133,US,tort,compensatory,84880000.0,53769000.0,1,trial,2016,True,0.0,"BMW v. Gore: no physical harm, only economic loss; reprehensibility low, requiring modest ratio; due process limits on excessive awards."
BD-US-0134,US,tort,punitive,86470000.0,29315000.0,1,trial,2010,True,0.0,"Restatement (Second) of Torts §908: punitive damages may be awarded for malicious, wanton, or reckless conduct; jury discretion bounded."
BD-US-0135,US,tort,emotional_distress,98530000.0,58519000.0,2,appeal,2019,True,240000.0,State Farm v. Campbell: $145M punitive reduced to $25M; Utah Supreme Court had restored full amount; Supreme Court reversed 6:3.
BD-US-0136,US,tort,statutory,78350000.0,34102000.0,1,trial,2016,True,0.0,Grimshaw v. Ford: evidence of cost-benefit analysis placing dollar value on human life supported high reprehensibility finding.
BD-US-0137,US,tort,compensatory,29710000.0,9285000.0,2,trial,2020,False,14952000.0,Restatement (Second) of Torts §908 comment b: punitive damages are punishment; defendant's mental state of evil motive or recklessness required.
BD-US-0138,US,tort,punitive,91940000.0,44825000.0,1,trial,2012,True,0.0,Liebeck v. McDonald's: $640K total after remittitur; prior complaints of 700+ burn injuries admitted to show notice and reprehensibility.
BD-US-0139,US,tort,emotional_distress,85140000.0,57264000.0,1,trial,2017,True,0.0,State Farm v. Campbell: Campbell's bad-faith refusal to settle within policy limits; $1M emotional distress and $25M punitive upheld.
BD-US-0140,US,tort,statutory,40410000.0,13067000.0,2,trial,2012,False,20489000.0,"BMW v. Gore: nondisclosure of repainted car as new; $4,000 actual damages; $4M punitive; Alabama Supreme Court had affirmed 500:1."
BD-US-0141,US,tort,compensatory,31670000.0,18866000.0,2,appeal,2017,False,3381000.0,Restatement (Second) of Torts §908: deterrence function of punitive damages; wealth of defendant relevant to deterrence calculation.
BD-US-0142,US,tort,punitive,30030000.0,17223000.0,2,trial,2010,False,3104000.0,Grimshaw v. Ford: Ford's internal memo on $11 per car fix vs. $49.5M in predicted burn deaths; evidence of conscious disregard.
BD-US-0143,US,tort,emotional_distress,10040000.0,4869000.0,2,trial,2021,False,1597000.0,State Farm v. Campbell: physical harm vs. economic harm distinction; physical harm increases permissible ratio under reprehensibility factor.
BD-US-0144,US,tort,statutory,15820000.0,5798000.0,2,trial,2019,False,6929000.0,Restatement (Second) of Torts §908: award of punitive damages within discretion of trier of fact; judicial review for constitutional excess.
BD-US-0145,US,tort,compensatory,11590000.0,7617000.0,2,appeal,2019,True,586000.0,"BMW v. Gore: comparable civil penalties for deceptive trade practices in Alabama were $2,000; $4M punitive far exceeded civil penalties."
BD-US-0146,US,ip,statutory,317100000.0,188486000.0,1,trial,2011,True,0.0,"17 U.S.C. §504(c)(1): statutory damages awarded for copyright infringement; $750 per work minimum to $30,000 per work ceiling."
BD-US-0147,US,ip,lost_profits,46150000.0,24486000.0,1,trial,2010,True,0.0,"17 U.S.C. §504(c)(2): willful infringement found; statutory damages enhanced to $150,000 per work; statutory maximum applied."
BD-US-0148,US,ip,attorney_fees,166800000.0,108032000.0,3,appeal,2024,False,18177000.0,35 U.S.C. §284: reasonable royalty awarded for patent infringement; damages adequate to compensate but no less than reasonable royalty.
BD-US-0149,US,ip,compensatory,55940000.0,18012000.0,2,trial,2011,False,25372000.0,35 U.S.C. §284: lost profits plus reasonable royalty; court trebled damages for willful infringement under §284 enhanced damages provision.
BD-US-0150,US,ip,statutory,63720000.0,36747000.0,2,trial,2021,False,6747000.0,15 U.S.C. §1117(a): trademark infringement; defendant's profits and plaintiff's actual damages awarded; costs of action included.
BD-US-0151,US,ip,lost_profits,176800000.0,84165000.0,2,trial,2017,False,44041000.0,"15 U.S.C. §1117(c)(1): statutory damages for counterfeit mark; $1,000 to $200,000 per counterfeit mark per type of goods."
BD-US-0152,US,ip,attorney_fees,440700000.0,304121000.0,2,appeal,2023,True,8340000.0,"15 U.S.C. §1117(c)(2): willful counterfeit mark use; statutory damages enhanced to $2,000,000 per mark per type of goods."
BD-US-0153,US,ip,compensatory,54050000.0,18979000.0,2,trial,2016,False,16936000.0,17 U.S.C. §505: attorney's fees and costs awarded to prevailing copyright plaintiff; willful infringement supported fee-shifting.
BD-US-0154,US,ip,statutory,435700000.0,266139000.0,2,appeal,2020,True,2815000.0,35 U.S.C. §284: design patent infringement; disgorgement of infringer's profits under 35 U.S.C. §289 plus reasonable royalty under §284.
BD-US-0155,US,ip,lost_profits,139600000.0,61900000.0,1,trial,2020,True,0.0,Romag Fasteners v. Fossil (2020): willful infringement not required for disgorgement of profits under 15 U.S.C. §1117; recklessness suffices.
BD-US-0156,US,ip,attorney_fees,469600000.0,307054000.0,3,appeal,2018,False,107226000.0,17 U.S.C. §504(b): actual damages and infringer's profits awarded; attributable profits not counted in computing actual damages.
BD-US-0157,US,ip,compensatory,217300000.0,88785000.0,1,trial,2013,True,0.0,35 U.S.C. §284: expert testimony on reasonable royalty admitted; Georgia-Pacific factors applied to determine hypothetical negotiation.
BD-US-0158,US,ip,statutory,192600000.0,90400000.0,1,trial,2023,True,0.0,"15 U.S.C. §1117(b): treble damages for willful trademark infringement; profits or damages whichever is greater, plus attorney's fees."
BD-US-0159,US,ip,statutory,15400.0,10500.0,2,trial,2021,False,6748.0,"17 U.S.C. §504(c)(1): statutory damages elected by plaintiff in lieu of actual damages; court discretion within $750-$30,000 range per work."
BD-US-0160,US,ip,attorney_fees,165100000.0,94839000.0,2,appeal,2019,False,16346000.0,35 U.S.C. §284: entire market value rule rejected; damages limited to patented feature's incremental value over prior art.
BD-US-0161,US,ip,compensatory,277200000.0,172769000.0,2,appeal,2015,False,27190000.0,"15 U.S.C. §1117(d): statutory damages for cybersquatting under §1125(d)(1); $1,000 to $100,000 per domain name as court considers just."
BD-US-0162,US,ip,statutory,151900000.0,93559000.0,2,appeal,2024,True,9644000.0,17 U.S.C. §505: prevailing defendant awarded fees only in exceptional cases; willful infringement by plaintiff supported fee award against plaintiff.
BD-US-0163,US,ip,lost_profits,236600000.0,80332000.0,2,trial,2012,False,116503000.0,35 U.S.C. §284: pre-judgment interest on patent damages awarded from date of infringement; rate set by court under §284.
BD-US-0164,US,ip,attorney_fees,167600000.0,62453000.0,2,appeal,2017,False,31733000.0,15 U.S.C. §1114(1): likelihood of confusion found; injunctive relief under §1116 plus damages and profits under §1117(a) awarded.
BD-US-0165,US,ip,compensatory,492000000.0,224101000.0,2,appeal,2023,False,179452000.0,"17 U.S.C. §504(c)(2): willful infringement and bad faith; enhanced statutory damages to $150,000 per work; deterrent purpose emphasized."
BD-US-0166,US,corporate,compensatory,400300000.0,256581000.0,2,trial,2023,True,7923000.0,Securities Act §11: damages for misrepresentation in registration statement; difference between purchase price and value at suit date.
BD-US-0167,US,corporate,lost_profits,518400000.0,352467000.0,1,trial,2013,True,0.0,Exchange Act §10(b) and Rule 10b-5: securities fraud; out-of-pocket damages—difference between purchase price and true value at purchase.
BD-US-0168,US,corporate,attorney_fees,457000000.0,173401000.0,2,appeal,2024,False,129291000.0,DGCL §262: appraisal rights in merger; fair value exclusive of any element of value arising from merger itself; interest at 5% above Fed rate.
BD-US-0169,US,corporate,compensatory,897300000.0,361197000.0,1,trial,2018,True,0.0,Securities Act §11: due diligence defense rejected; underwriter liable for untrue statements; damages reduced by post-issuance market decline.
BD-US-0170,US,corporate,lost_profits,752000000.0,273769000.0,1,trial,2025,True,0.0,Exchange Act §10(b): scienter requirement satisfied; recklessness standard under Tellabs; damages based on inflation amount at purchase.
BD-US-0171,US,corporate,attorney_fees,627100000.0,370090000.0,1,trial,2019,True,0.0,DGCL §262(k): appraisal petition withdrawn without court approval after 60 days; stockholder received merger consideration instead.
BD-US-0172,US,corporate,compensatory,235300000.0,133100000.0,2,trial,2014,False,48224000.0,Securities Act §11: proportionate liability for non-fraud violations; each defendant liable for percentage of total damages matching fault.
BD-US-0173,US,corporate,lost_profits,706700000.0,476534000.0,1,trial,2024,True,0.0,"Exchange Act §10(b): loss causation proven; plaintiff's losses caused by disclosure of fraud, not market trends; damages recoverable."
BD-US-0174,US,corporate,attorney_fees,416400000.0,257030000.0,1,trial,2010,True,0.0,DGCL §262(g): de minimis exception applied; appraisal rights dismissed as shares entitled to appraisal <1% and value <$1M.
BD-US-0175,US,corporate,compensatory,856900000.0,337415000.0,1,trial,2010,True,0.0,"Securities Act §11: statute of limitations—3 years from offering, 1 year from discovery; damages barred for late-filed claims."
BD-US-0176,US,corporate,lost_profits,942800000.0,547347000.0,1,trial,2023,True,0.0,Exchange Act §10(b): class action settlement; damages based on artificial inflation per Dura Pharmaceuticals loss causation standard.
BD-US-0177,US,corporate,attorney_fees,538700000.0,218791000.0,2,trial,2025,False,225983000.0,DGCL §262: fair value determined by discounted cash flow; Court of Chancery applied expert testimony on future cash flows.
BD-US-0178,US,corporate,compensatory,389500000.0,168439000.0,2,trial,2024,False,134608000.0,Securities Act §11: forward-looking statements protected by safe harbor; no damages for projections with meaningful cautionary language.
BD-US-0179,US,corporate,lost_profits,907000000.0,420161000.0,2,trial,2023,False,200592000.0,Exchange Act §10(b): disgorgement of short-swing profits under §16(b); statutory liability without proof of actual damages.
BD-US-0180,US,corporate,attorney_fees,260900000.0,148467000.0,1,trial,2020,True,0.0,DGCL §262: interest on fair value from effective date of merger until payment date; statutory rate of Fed discount rate plus 5%.
BD-US-0181,US,labor,compensatory,7624000.0,4181000.0,2,appeal,2018,False,1941000.0,FLSA §216(b): unpaid overtime wages plus equal amount as liquidated damages; good faith defense rejected by employer.
BD-US-0182,US,labor,emotional_distress,568300.0,181400.0,1,trial,2012,True,0.0,"Title VII §1981a: compensatory damages for intentional discrimination; emotional pain and suffering; cap at $300,000 for 500+ employees."
BD-US-0183,US,labor,attorney_fees,7823000.0,3437000.0,2,trial,2016,False,2254000.0,"ADA Title I, 42 U.S.C. §12117: remedies same as Title VII; back pay and compensatory damages for disability discrimination."
BD-US-0184,US,labor,compensatory,4762000.0,3116000.0,3,supreme,2018,True,155000.0,FLSA §216(b): willful violation found; 3-year statute of limitations applied; back pay plus liquidated damages awarded.
BD-US-0185,US,labor,emotional_distress,350000.0,180000.0,1,trial,2015,True,0.0,"Title VII §1981a(b)(3): punitive damages capped per employer size; 201-500 employees cap at $200,000; reprehensibility moderate."
BD-US-0186,US,labor,attorney_fees,9649000.0,6337000.0,1,trial,2019,True,0.0,ADA §107: reasonable accommodation failure; back pay and front pay awarded; compensatory damages for emotional distress under §1981a.
BD-US-0187,US,labor,compensatory,5779000.0,1946000.0,1,trial,2016,True,0.0,FLSA §216(b): collective action certified; 120 employees joined; unpaid overtime computed from time records and testimony.
BD-US-0188,US,labor,emotional_distress,450000.0,285000.0,2,trial,2019,False,59800.0,Title VII §1981a: race discrimination; §1981 (no cap) also available; plaintiff elected §1981a capped remedy with lower evidentiary burden.
BD-US-0189,US,labor,attorney_fees,458600.0,223300.0,2,trial,2020,False,126900.0,FLSA §216(b): Portal-to-Portal Act §7 good faith defense failed; employer lacked reasonable grounds for believing compliance.
BD-US-0190,US,labor,compensatory,1100000.0,347300.0,2,appeal,2014,False,494400.0,"ADA §102, 42 U.S.C. §12112: direct threat defense rejected; employer liable for failure to hire; back pay and emotional distress damages."
BD-US-0191,US,criminal,compensatory,32520000.0,14752000.0,3,supreme,2024,False,3444000.0,"18 U.S.C. §3571(d): fine twice gross gain or loss; defendant derived $25M from wire fraud; fine set at $50M, restitution under MVRA §3663A."
BD-US-0192,US,criminal,statutory,29620000.0,16915000.0,1,trial,2012,True,0.0,MVRA 18 U.S.C. §3663A: mandatory restitution for offense against property by fraud; victim losses $12M; full restitution ordered.
BD-US-0193,US,criminal,compensatory,13950000.0,7250000.0,2,appeal,2020,False,3631000.0,"18 U.S.C. §3571(b)(3): Class C felony fine up to $250,000; restitution under §3663A $2.3M; defendant payment plan ordered."
BD-US-0194,US,criminal,statutory,24380000.0,13606000.0,1,trial,2018,True,0.0,MVRA §3663A(b)(1): property loss restitution at greater of value on date of damage or sentencing date; $8.5M restitution to victims.
BD-US-0195,US,criminal,compensatory,44020000.0,18468000.0,1,trial,2010,True,0.0,"18 U.S.C. §3571(d): organizational fine up to $500,000 or twice gross gain; corporate defendant fined $30M; individual execs fined $250K each."
BD-US-0196,US,family,compensatory,2588000.0,1614000.0,1,trial,2023,True,0.0,UMDA §307: equitable distribution of marital property; marital estate valued at $4.2M; 60/40 split based on contribution and duration.
BD-US-0197,US,family,statutory,2448000.0,971200.0,2,appeal,2024,False,915800.0,ERISA §502(a)(1)(B): benefit claim denied; court ordered payment of vested pension benefits plus prejudgment interest.
BD-US-0198,US,family,compensatory,3462000.0,1999000.0,2,appeal,2021,True,122000.0,UMDA §308: spousal maintenance awarded; duration 8 years; amount based on recipient's need and payor's ability to pay.
BD-US-0199,US,family,statutory,1766000.0,915700.0,1,trial,2017,True,0.0,ERISA §502(a)(3): fiduciary breach claim; surcharge remedy for losses to plan; restoration of plan assets and attorney's fees.
BD-US-0200,US,family,compensatory,612100.0,381300.0,1,trial,2015,True,0.0,"UMDA §402: child support calculation under income-shares model; combined income $18,000/month; support obligation $3,200/month."
BD-HK-0001,HK,contract,liquidated_damages,2000000.0,1200000.0,2,appeal,2022,True,100000.0,Breach of construction contract. Liquidated damages clause challenged as penalty. Applied Dunlop v New Garage [1915] AC 79 test; clause upheld at HK$1.2M as genuine pre-estimate of loss
BD-HK-0002,HK,contract,compensatory,850000.0,520000.0,1,trial,2021,True,0.0,Sale of defective machinery. Breach of implied term under Sale of Goods Ordinance (Cap 26) s.16. Court assessed actual loss at HK$520K including replacement cost and business interruption
BD-HK-0003,HK,contract,lost_profits,15000000.0,8500000.0,2,appeal,2020,False,1200000.0,Breach of exclusive distribution agreement. Claimed lost profits over 5 years. Applied remoteness test from Hadley v Baxendale [1854] 9 Exch 341. Appeal reduced award to HK$8.5M as speculative
BD-HK-0004,HK,contract,liquidated_damages,500000.0,350000.0,1,trial,2019,True,0.0,Commercial lease breach. Liquidated damages clause at HK$500K challenged under Dunlop v New Garage [1915] AC 79 test. Court held HK$350K as genuine pre-estimate; reduced accordingly
BD-HK-0005,HK,contract,compensatory,3200000.0,2100000.0,2,appeal,2018,True,80000.0,Third-party beneficiary claim under Contracts (Rights of Third Parties) Ordinance (Cap 623). Beneficiary claimed HK$3.2M for breach of construction warranty. Appeal upheld HK$2.1M award
BD-HK-0006,HK,contract,attorney_fees,480000.0,320000.0,1,trial,2023,True,0.0,Indemnity costs awarded in contract dispute. Plaintiff succeeded on substantial issues. Court ordered indemnity basis costs at HK$320K under standard costs taxation principles
BD-HK-0007,HK,contract,liquidated_damages,8000000.0,5500000.0,2,appeal,2017,False,1500000.0,"Delayed completion of residential development. Liquidated damages HK$8M challenged. Applied Dunlop test; appeal held clause partly penal, reduced to HK$5.5M as genuine pre-estimate"
BD-HK-0008,HK,contract,compensatory,1200000.0,780000.0,1,trial,2016,True,0.0,Breach of software development contract. Defective deliverables. Court assessed rectification costs and consequential loss at HK$780K under Sale of Goods Ordinance (Cap 26) principles by analogy
BD-HK-0009,HK,contract,lost_profits,6000000.0,3800000.0,2,appeal,2021,True,200000.0,Breach of franchise agreement. Claimed lost profits HK$6M. Applied Hadley v Baxendale [1854] 9 Exch 341; appeal affirmed HK$3.8M as foreseeable and not too remote
BD-HK-0010,HK,contract,liquidated_damages,1500000.0,900000.0,1,trial,2020,True,0.0,"Breach of supply agreement with liquidated damages clause. Court applied Dunlop v New Garage [1915] AC 79; held HK$900K as genuine pre-estimate of anticipated loss, reduced from HK$1.5M"
